Date,Open,High,Low,Close,Adj Close,Volume
2001-07-20,300.000000,372.500000,287.500000,365.000000,342.002228,26736000
2001-07-23,350.000000,462.500000,350.000000,462.500000,433.359009,3587000
2001-07-24,487.500000,575.000000,475.000000,562.500000,527.058289,10865000
2001-07-25,562.500000,637.500000,400.000000,600.000000,562.195435,19924000
2001-07-26,587.500000,775.000000,562.500000,775.000000,726.169128,10974000
2001-07-27,775.000000,850.000000,575.000000,575.000000,538.770630,9837000
2001-07-30,600.000000,600.000000,575.000000,575.000000,538.770630,8000
2001-07-31,450.000000,700.000000,425.000000,700.000000,655.894714,14523000
2001-08-01,712.500000,812.500000,712.500000,800.000000,749.593994,3420000
2001-08-02,800.000000,800.000000,587.500000,587.500000,550.483093,0
2001-08-03,875.000000,875.000000,512.500000,512.500000,480.208618,0
2001-08-06,800.000000,800.000000,537.500000,537.500000,503.633453,0
2001-08-07,800.000000,937.500000,800.000000,937.500000,878.430420,482000
2001-08-08,950.000000,1112.500000,950.000000,1100.000000,1030.691650,595000
2001-08-09,1175.000000,1175.000000,800.000000,800.000000,749.593994,0
2001-08-10,1000.000000,1012.500000,800.000000,800.000000,749.593994,657000
2001-08-13,812.500000,837.500000,812.500000,812.500000,761.306335,944000
2001-08-14,850.000000,850.000000,500.000000,500.000000,468.496216,0
2001-08-15,1000.000000,1000.000000,487.500000,487.500000,456.783783,0
2001-08-16,1000.000000,1000.000000,275.000000,275.000000,257.672913,0
2001-08-17,null,null,null,null,null,null
2001-08-20,900.000000,900.000000,250.000000,250.000000,234.248108,0
2001-08-21,850.000000,850.000000,250.000000,250.000000,234.248108,0
2001-08-22,900.000000,900.000000,400.000000,400.000000,374.796997,0
2001-08-23,775.000000,862.500000,750.000000,850.000000,796.443542,4070000
2001-08-24,825.000000,912.500000,800.000000,912.500000,855.005554,4413000
2001-08-27,900.000000,900.000000,637.500000,637.500000,597.332642,4561000
2001-08-28,637.500000,662.500000,450.000000,462.500000,433.359009,4734000
2001-08-29,450.000000,475.000000,375.000000,475.000000,445.071411,7811000
2001-08-30,450.000000,550.000000,425.000000,537.500000,503.633453,3714000
2001-08-31,475.000000,587.500000,387.500000,387.500000,363.084564,2907000
2001-09-03,375.000000,375.000000,350.000000,362.500000,339.659760,93000
2001-09-04,350.000000,362.500000,350.000000,362.500000,339.659760,32000
2001-09-05,375.000000,387.500000,350.000000,350.000000,327.947357,3061000
2001-09-06,350.000000,362.500000,350.000000,350.000000,327.947357,40000
2001-09-07,350.000000,362.500000,350.000000,362.500000,339.659760,5000
2001-09-10,350.000000,350.000000,350.000000,350.000000,327.947357,35000
2001-09-11,375.000000,375.000000,350.000000,350.000000,327.947357,1876000
2001-09-12,300.000000,300.000000,300.000000,300.000000,281.097717,20000
2001-09-13,362.500000,362.500000,337.500000,337.500000,316.234924,27000
2001-09-14,325.000000,325.000000,312.500000,312.500000,292.810150,45000
2001-09-17,312.500000,312.500000,312.500000,312.500000,292.810150,12000
2001-09-18,300.000000,300.000000,262.500000,262.500000,245.960495,0
2001-09-19,337.500000,362.500000,325.000000,325.000000,304.522552,3516000
2001-09-20,325.000000,325.000000,300.000000,300.000000,281.097717,88000
2001-09-21,325.000000,325.000000,287.500000,287.500000,269.385315,0
2001-09-24,null,null,null,null,null,null
2001-09-25,325.000000,325.000000,287.500000,287.500000,269.385315,2447000
2001-09-26,250.000000,250.000000,237.500000,237.500000,222.535706,120000
2001-09-27,250.000000,250.000000,250.000000,250.000000,234.248108,2000
2001-09-28,null,null,null,null,null,null
2001-10-01,312.500000,387.500000,312.500000,375.000000,351.372162,22194000
2001-10-02,400.000000,425.000000,275.000000,275.000000,257.672913,22886000
2001-10-03,287.500000,287.500000,250.000000,262.500000,245.960495,8268000
2001-10-04,250.000000,262.500000,237.500000,237.500000,222.535706,562000
2001-10-05,242.500000,242.500000,237.500000,237.500000,222.535706,4842000
2001-10-08,237.500000,237.500000,185.000000,185.000000,173.343597,16926000
2001-10-09,185.000000,185.000000,147.500000,147.500000,138.206375,9303000
2001-10-10,147.500000,147.500000,142.500000,142.500000,133.521423,169000
2001-10-11,142.500000,147.500000,140.000000,147.500000,138.206375,17997000
2001-10-12,147.500000,150.000000,125.000000,125.000000,117.124054,7115000
2001-10-15,null,null,null,null,null,null
2001-10-16,100.000000,102.500000,100.000000,102.500000,96.041725,60000
2001-10-17,87.500000,100.000000,87.500000,100.000000,93.699249,33000
2001-10-18,90.000000,105.000000,90.000000,92.500000,86.671799,131000
2001-10-19,100.000000,105.000000,100.000000,105.000000,98.384209,52000
2001-10-22,105.000000,105.000000,105.000000,105.000000,98.384209,17000
2001-10-23,112.500000,135.000000,102.500000,102.500000,96.041725,4119000
2001-10-24,90.000000,90.000000,90.000000,90.000000,84.329323,10000
2001-10-25,92.500000,100.000000,70.000000,100.000000,93.699249,99000
2001-10-26,77.500000,110.000000,77.500000,100.000000,93.699249,63000
2001-10-29,87.500000,97.500000,80.000000,85.000000,79.644356,54000
2001-10-30,82.500000,95.000000,82.500000,95.000000,89.014282,19000
2001-10-31,75.000000,95.000000,75.000000,95.000000,89.014282,12000
2001-11-01,87.500000,87.500000,82.500000,82.500000,77.301872,18000
2001-11-02,90.000000,95.000000,90.000000,95.000000,89.014282,64000
2001-11-05,85.000000,85.000000,85.000000,85.000000,79.644356,10000
2001-11-06,65.000000,90.000000,65.000000,82.500000,77.301872,12000
2001-11-07,85.000000,90.000000,82.500000,85.000000,79.644356,52000
2001-11-08,90.000000,92.500000,90.000000,92.500000,86.671799,80000
2001-11-09,null,null,null,null,null,null
2001-11-12,72.500000,90.000000,72.500000,90.000000,84.329323,38000
2001-11-13,92.500000,92.500000,80.000000,80.000000,74.959396,0
2001-11-14,90.000000,90.000000,77.500000,77.500000,72.616913,0
2001-11-15,90.000000,90.000000,77.500000,77.500000,72.616913,0
2001-11-16,90.000000,90.000000,77.500000,77.500000,72.616913,0
2001-11-19,92.500000,92.500000,85.000000,85.000000,79.644356,0
2001-11-20,85.000000,85.000000,85.000000,85.000000,79.644356,22000
2001-11-21,90.000000,90.000000,82.500000,82.500000,77.301872,0
2001-11-22,82.500000,82.500000,82.500000,82.500000,77.301872,32000
2001-11-23,82.500000,87.500000,82.500000,87.500000,81.986839,90000
2001-11-26,85.000000,87.500000,85.000000,85.000000,79.644356,20000
2001-11-27,87.500000,92.500000,87.500000,92.500000,86.671799,40000
2001-11-28,90.000000,95.000000,90.000000,90.000000,84.329323,61000
2001-11-29,95.000000,97.500000,95.000000,97.500000,91.356758,65000
2001-11-30,97.500000,102.500000,97.500000,102.500000,96.041725,118000
2001-12-03,100.000000,100.000000,100.000000,100.000000,93.699249,15000
2001-12-04,92.500000,92.500000,92.500000,92.500000,86.671799,10000
2001-12-05,87.500000,92.500000,87.500000,87.500000,81.986839,25000
2001-12-06,87.500000,87.500000,85.000000,85.000000,79.644356,14000
2001-12-07,82.500000,82.500000,82.500000,82.500000,77.301872,1000
2001-12-10,95.000000,95.000000,85.000000,85.000000,79.644356,0
2001-12-11,85.000000,85.000000,85.000000,85.000000,79.644356,16000
2001-12-12,87.500000,95.000000,85.000000,85.000000,79.644356,29000
2001-12-13,92.500000,97.500000,90.000000,97.500000,91.356758,32000
2001-12-14,null,null,null,null,null,null
2001-12-17,null,null,null,null,null,null
2001-12-18,null,null,null,null,null,null
2001-12-19,105.000000,107.500000,102.500000,102.500000,96.041725,48000
2001-12-20,97.500000,97.500000,97.500000,97.500000,91.356758,3000
2001-12-21,100.000000,100.000000,100.000000,100.000000,93.699249,27000
2001-12-24,null,null,null,null,null,null
2001-12-25,null,null,null,null,null,null
2001-12-26,122.500000,122.500000,90.000000,90.000000,84.329323,0
2001-12-27,100.000000,112.500000,100.000000,112.500000,105.411652,74000
2001-12-28,107.500000,130.000000,105.000000,130.000000,121.809013,481000
2001-12-31,null,null,null,null,null,null
2002-01-01,null,null,null,null,null,null
2002-01-02,112.500000,127.500000,112.500000,127.500000,119.466537,24000
2002-01-03,null,null,null,null,null,null
2002-01-04,130.000000,130.000000,117.500000,117.500000,110.096611,0
2002-01-07,125.000000,125.000000,117.500000,117.500000,110.096611,42000
2002-01-08,115.000000,127.500000,110.000000,125.000000,117.124054,259000
2002-01-09,125.000000,125.000000,112.500000,112.500000,105.411652,0
2002-01-10,122.500000,122.500000,115.000000,115.000000,107.754128,0
2002-01-11,130.000000,132.500000,125.000000,125.000000,117.124054,80000
2002-01-14,137.500000,137.500000,115.000000,115.000000,107.754128,0
2002-01-15,115.000000,130.000000,112.500000,130.000000,121.809013,372000
2002-01-16,140.000000,142.500000,122.500000,122.500000,114.781570,130000
2002-01-17,137.500000,137.500000,115.000000,115.000000,107.754128,0
2002-01-18,132.500000,132.500000,115.000000,115.000000,107.754128,0
2002-01-21,132.500000,132.500000,115.000000,115.000000,107.754128,0
2002-01-22,125.000000,132.500000,122.500000,132.500000,124.151497,232000
2002-01-23,125.000000,125.000000,125.000000,125.000000,117.124054,20000
2002-01-24,125.000000,125.000000,125.000000,125.000000,117.124054,20000
2002-01-25,130.000000,130.000000,112.500000,112.500000,105.411652,0
2002-01-28,135.000000,135.000000,115.000000,115.000000,107.754128,0
2002-01-29,130.000000,132.500000,130.000000,132.500000,124.151497,15000
2002-01-30,125.000000,132.500000,125.000000,132.500000,124.151497,80000
2002-01-31,null,null,null,null,null,null
2002-02-01,130.000000,137.500000,130.000000,137.500000,128.836456,213000
2002-02-04,130.000000,130.000000,130.000000,130.000000,121.809013,10000
2002-02-05,130.000000,130.000000,127.500000,127.500000,119.466537,0
2002-02-06,127.500000,127.500000,127.500000,127.500000,119.466537,10000
2002-02-07,122.500000,122.500000,122.500000,122.500000,114.781570,5000
2002-02-08,125.000000,125.000000,125.000000,125.000000,117.124054,20000
2002-02-11,125.000000,125.000000,115.000000,115.000000,107.754128,0
2002-02-12,null,null,null,null,null,null
2002-02-13,125.000000,125.000000,112.500000,112.500000,105.411652,0
2002-02-14,122.500000,122.500000,122.500000,122.500000,114.781570,5000
2002-02-15,125.000000,125.000000,122.500000,122.500000,114.781570,10000
2002-02-18,115.000000,125.000000,115.000000,125.000000,117.124054,56000
2002-02-19,122.500000,122.500000,115.000000,115.000000,107.754128,0
2002-02-20,122.500000,122.500000,112.500000,112.500000,105.411652,0
2002-02-21,115.000000,115.000000,115.000000,115.000000,107.754128,15000
2002-02-22,null,null,null,null,null,null
2002-02-25,112.500000,112.500000,112.500000,112.500000,105.411652,45000
2002-02-26,120.000000,120.000000,110.000000,110.000000,103.069160,0
2002-02-27,122.500000,122.500000,122.500000,122.500000,114.781570,15000
2002-02-28,117.500000,130.000000,117.500000,130.000000,121.809013,17000
2002-03-01,137.500000,137.500000,117.500000,117.500000,110.096611,0
2002-03-04,137.500000,137.500000,115.000000,115.000000,107.754128,0
2002-03-05,120.000000,127.500000,110.000000,117.500000,110.096611,617000
2002-03-06,117.500000,117.500000,115.000000,115.000000,107.754128,45000
2002-03-07,115.000000,115.000000,115.000000,115.000000,107.754128,34000
2002-03-08,115.000000,115.000000,115.000000,115.000000,107.754128,60000
2002-03-11,127.500000,127.500000,110.000000,110.000000,103.069160,0
2002-03-12,120.000000,120.000000,112.500000,112.500000,105.411652,0
2002-03-13,115.000000,115.000000,115.000000,115.000000,107.754128,64000
2002-03-14,112.500000,112.500000,110.000000,110.000000,103.069160,45000
2002-03-15,null,null,null,null,null,null
2002-03-18,105.000000,112.500000,102.500000,112.500000,105.411652,44000
2002-03-19,null,null,null,null,null,null
2002-03-20,110.000000,110.000000,110.000000,110.000000,103.069160,30000
